YearWeekISO,FirstDose,FirstDoseRefused,SecondDose,UnknownDose,NumberDosesReceived,Region,Population,ReportingCountry,TargetGroup,Vaccine,Denominator
2021-W08,44286,,0,0,0,EL,10718565,EL,1_Age60+,AZ,3068849
2021-W08,29812,,69864,0,112320,EL,10718565,EL,1_Age60+,COM,3068849
2021-W08,20853,,0,0,44400,EL,10718565,EL,1_Age60+,MOD,3068849
2021-W08,8681,,14269,0,112320,EL,10718565,EL,1_Age<60,COM,5795338
2021-W08,13,,0,0,0,EL,10718565,EL,1_Age<60,AZ,5795338
2021-W08,672,,0,0,44400,EL,10718565,EL,1_Age<60,MOD,5795338
2021-W08,21525,,0,0,44400,EL,10718565,EL,ALL,MOD,8864187
2021-W08,38496,,84137,0,112320,EL,10718565,EL,ALL,COM,8864187
2021-W08,44299,,0,0,0,EL,10718565,EL,ALL,AZ,8864187
2021-W08,252,,409,0,112320,EL,10718565,EL,Age18_24,COM,782452
2021-W08,19,,0,0,44400,EL,10718565,EL,Age18_24,MOD,782452
2021-W08,0,,0,0,0,EL,10718565,EL,Age18_24,AZ,782452
2021-W08,7,,0,0,0,EL,10718565,EL,Age25_49,AZ,3497414
2021-W08,6227,,9473,0,112320,EL,10718565,EL,Age25_49,COM,3497414
2021-W08,503,,0,0,44400,EL,10718565,EL,Age25_49,MOD,3497414
2021-W08,150,,0,0,44400,EL,10718565,EL,Age50_59,MOD,1515472
2021-W08,2202,,4387,0,112320,EL,10718565,EL,Age50_59,COM,1515472
2021-W08,6,,0,0,0,EL,10718565,EL,Age50_59,AZ,1515472
2021-W08,1236,,2017,0,112320,EL,10718565,EL,Age60_69,COM,1291651
2021-W08,31,,0,0,44400,EL,10718565,EL,Age60_69,MOD,1291651
2021-W08,44284,,0,0,0,EL,10718565,EL,Age60_69,AZ,1291651
2021-W08,2,,0,0,0,EL,10718565,EL,Age70_79,AZ,1003958
2021-W08,19758,,0,0,44400,EL,10718565,EL,Age70_79,MOD,1003958
2021-W08,7333,,765,0,112320,EL,10718565,EL,Age70_79,COM,1003958
2021-W08,0,,0,0,0,EL,10718565,EL,Age80+,AZ,773240
2021-W08,21243,,67082,0,112320,EL,10718565,EL,Age80+,COM,773240
2021-W08,1064,,0,0,44400,EL,10718565,EL,Age80+,MOD,773240
2021-W08,0,,0,0,0,EL,10718565,EL,AgeUNK,AZ,
2021-W08,3,,4,0,112320,EL,10718565,EL,AgeUNK,COM,
2021-W08,0,,0,0,44400,EL,10718565,EL,AgeUNK,MOD,
2021-W08,108,,0,0,0,EL,10718565,EL,HCW,AZ,247243
2021-W08,3867,,8684,0,112320,EL,10718565,EL,HCW,COM,247243
2021-W08,321,,0,0,44400,EL,10718565,EL,HCW,MOD,247243
2021-W09,57542,,0,0,84000,EL,10718565,EL,1_Age60+,AZ,3068849
2021-W09,64124,,41613,0,119340,EL,10718565,EL,1_Age60+,COM,3068849
2021-W09,17816,,0,0,0,EL,10718565,EL,1_Age60+,MOD,3068849
2021-W09,1296,,0,0,0,EL,10718565,EL,1_Age<60,MOD,5795338
2021-W09,439,,0,0,84000,EL,10718565,EL,1_Age<60,AZ,5795338
2021-W09,9924,,10848,0,119340,EL,10718565,EL,1_Age<60,COM,5795338
2021-W09,57981,,0,0,84000,EL,10718565,EL,ALL,AZ,8864187
2021-W09,74051,,52462,0,119340,EL,10718565,EL,ALL,COM,8864187
2021-W09,19112,,0,0,0,EL,10718565,EL,ALL,MOD,8864187
2021-W09,16,,0,0,84000,EL,10718565,EL,Age18_24,AZ,782452
2021-W09,414,,221,0,119340,EL,10718565,EL,Age18_24,COM,782452
2021-W09,87,,0,0,0,EL,10718565,EL,Age18_24,MOD,782452
2021-W09,6747,,7416,0,119340,EL,10718565,EL,Age25_49,COM,3497414
2021-W09,379,,0,0,84000,EL,10718565,EL,Age25_49,AZ,3497414
2021-W09,933,,0,0,0,EL,10718565,EL,Age25_49,MOD,3497414
2021-W09,276,,0,0,0,EL,10718565,EL,Age50_59,MOD,1515472
2021-W09,2763,,3211,0,119340,EL,10718565,EL,Age50_59,COM,1515472
2021-W09,44,,0,0,84000,EL,10718565,EL,Age50_59,AZ,1515472
2021-W09,1364,,1534,0,119340,EL,10718565,EL,Age60_69,COM,1291651
2021-W09,76,,0,0,0,EL,10718565,EL,Age60_69,MOD,1291651
2021-W09,57537,,0,0,84000,EL,10718565,EL,Age60_69,AZ,1291651
2021-W09,4,,0,0,84000,EL,10718565,EL,Age70_79,AZ,1003958
2021-W09,14159,,655,0,119340,EL,10718565,EL,Age70_79,COM,1003958
2021-W09,15986,,0,0,0,EL,10718565,EL,Age70_79,MOD,1003958
2021-W09,1,,0,0,84000,EL,10718565,EL,Age80+,AZ,773240
2021-W09,48601,,39424,0,119340,EL,10718565,EL,Age80+,COM,773240
2021-W09,1754,,0,0,0,EL,10718565,EL,Age80+,MOD,773240
2021-W09,0,,0,0,0,EL,10718565,EL,AgeUNK,MOD,
2021-W09,0,,0,0,84000,EL,10718565,EL,AgeUNK,AZ,
2021-W09,3,,1,0,119340,EL,10718565,EL,AgeUNK,COM,
2021-W09,627,,0,0,0,EL,10718565,EL,HCW,MOD,247243
2021-W09,5723,,5980,0,119340,EL,10718565,EL,HCW,COM,247243
2021-W09,143,,0,0,84000,EL,10718565,EL,HCW,AZ,247243
2021-W10,9535,,1,0,0,EL,10718565,EL,1_Age60+,MOD,3068849
2021-W10,79696,,29389,0,125190,EL,10718565,EL,1_Age60+,COM,3068849
2021-W10,51361,,0,0,172800,EL,10718565,EL,1_Age60+,AZ,3068849
2021-W10,1110,,0,0,0,EL,10718565,EL,1_Age<60,MOD,5795338
2021-W10,9180,,11374,0,125190,EL,10718565,EL,1_Age<60,COM,5795338
2021-W10,436,,0,0,172800,EL,10718565,EL,1_Age<60,AZ,5795338
2021-W10,10645,,1,0,0,EL,10718565,EL,ALL,MOD,8864187
2021-W10,88879,,40765,0,125190,EL,10718565,EL,ALL,COM,8864187
2021-W10,51797,,0,0,172800,EL,10718565,EL,ALL,AZ,8864187
2021-W10,54,,0,0,0,EL,10718565,EL,Age18_24,MOD,782452
2021-W10,419,,653,0,125190,EL,10718565,EL,Age18_24,COM,782452
2021-W10,86,,0,0,172800,EL,10718565,EL,Age18_24,AZ,782452
2021-W10,812,,0,0,0,EL,10718565,EL,Age25_49,MOD,3497414
2021-W10,6400,,7652,0,125190,EL,10718565,EL,Age25_49,COM,3497414
2021-W10,316,,0,0,172800,EL,10718565,EL,Age25_49,AZ,3497414
2021-W10,244,,0,0,0,EL,10718565,EL,Age50_59,MOD,1515472
2021-W10,2361,,3069,0,125190,EL,10718565,EL,Age50_59,COM,1515472
2021-W10,34,,0,0,172800,EL,10718565,EL,Age50_59,AZ,1515472
2021-W10,73,,1,0,0,EL,10718565,EL,Age60_69,MOD,1291651
2021-W10,51298,,0,0,172800,EL,10718565,EL,Age60_69,AZ,1291651
2021-W10,1672,,1436,0,125190,EL,10718565,EL,Age60_69,COM,1291651
2021-W10,36,,0,0,172800,EL,10718565,EL,Age70_79,AZ,1003958
2021-W10,41490,,704,0,125190,EL,10718565,EL,Age70_79,COM,1003958
2021-W10,7745,,0,0,0,EL,10718565,EL,Age70_79,MOD,1003958
2021-W10,1717,,0,0,0,EL,10718565,EL,Age80+,MOD,773240
2021-W10,27,,0,0,172800,EL,10718565,EL,Age80+,AZ,773240
2021-W10,36534,,27249,0,125190,EL,10718565,EL,Age80+,COM,773240
2021-W10,0,,0,0,172800,EL,10718565,EL,AgeUNK,AZ,
2021-W10,3,,2,0,125190,EL,10718565,EL,AgeUNK,COM,
2021-W10,0,,0,0,0,EL,10718565,EL,AgeUNK,MOD,
2021-W10,141,,0,0,172800,EL,10718565,EL,HCW,AZ,247243
2021-W10,4510,,4702,0,125190,EL,10718565,EL,HCW,COM,247243
2021-W10,560,,0,0,0,EL,10718565,EL,HCW,MOD,247243
2021-W11,120,,13419,0,0,EL,10718565,EL,1_Age60+,MOD,3068849
2021-W11,55281,,29106,0,125190,EL,10718565,EL,1_Age60+,COM,3068849
2021-W11,37280,,0,0,24000,EL,10718565,EL,1_Age60+,AZ,3068849
2021-W11,194,,0,0,24000,EL,10718565,EL,1_Age<60,AZ,5795338
2021-W11,56,,736,0,0,EL,10718565,EL,1_Age<60,MOD,5795338
2021-W11,6192,,8553,0,125190,EL,10718565,EL,1_Age<60,COM,5795338
2021-W11,176,,14155,0,0,EL,10718565,EL,ALL,MOD,8864187
2021-W11,37474,,0,0,24000,EL,10718565,EL,ALL,AZ,8864187
2021-W11,61522,,37664,0,125190,EL,10718565,EL,ALL,COM,8864187
2021-W11,8,,0,0,24000,EL,10718565,EL,Age18_24,AZ,782452
2021-W11,310,,250,0,125190,EL,10718565,EL,Age18_24,COM,782452
2021-W11,9,,30,0,0,EL,10718565,EL,Age18_24,MOD,782452
2021-W11,33,,541,0,0,EL,10718565,EL,Age25_49,MOD,3497414
2021-W11,4161,,6128,0,125190,EL,10718565,EL,Age25_49,COM,3497414
2021-W11,133,,0,0,24000,EL,10718565,EL,Age25_49,AZ,3497414
2021-W11,53,,0,0,24000,EL,10718565,EL,Age50_59,AZ,1515472
2021-W11,14,,165,0,0,EL,10718565,EL,Age50_59,MOD,1515472
2021-W11,1721,,2175,0,125190,EL,10718565,EL,Age50_59,COM,1515472
2021-W11,32718,,0,0,24000,EL,10718565,EL,Age60_69,AZ,1291651
2021-W11,1581,,1225,0,125190,EL,10718565,EL,Age60_69,COM,1291651
2021-W11,3,,54,0,0,EL,10718565,EL,Age60_69,MOD,1291651
2021-W11,84,,12633,0,0,EL,10718565,EL,Age70_79,MOD,1003958
2021-W11,35096,,6981,0,125190,EL,10718565,EL,Age70_79,COM,1003958
2021-W11,2044,,0,0,24000,EL,10718565,EL,Age70_79,AZ,1003958
2021-W11,18604,,20900,0,125190,EL,10718565,EL,Age80+,COM,773240
2021-W11,33,,732,0,0,EL,10718565,EL,Age80+,MOD,773240
2021-W11,2518,,0,0,24000,EL,10718565,EL,Age80+,AZ,773240
2021-W11,49,,5,0,125190,EL,10718565,EL,AgeUNK,COM,
2021-W11,0,,0,0,0,EL,10718565,EL,AgeUNK,MOD,
2021-W11,0,,0,0,24000,EL,10718565,EL,AgeUNK,AZ,
2021-W11,173,,0,0,24000,EL,10718565,EL,HCW,AZ,247243
2021-W11,2468,,3797,0,125190,EL,10718565,EL,HCW,COM,247243
2021-W11,10,,374,0,0,EL,10718565,EL,HCW,MOD,247243
2021-W12,2,,10986,0,58800,EL,10718565,EL,1_Age60+,MOD,3068849
2021-W12,27155,,25987,0,142740,EL,10718565,EL,1_Age60+,COM,3068849
2021-W12,25836,,0,0,0,EL,10718565,EL,1_Age60+,AZ,3068849
2021-W12,31,,289,0,58800,EL,10718565,EL,1_Age<60,MOD,5795338
2021-W12,4091,,4429,0,142740,EL,10718565,EL,1_Age<60,COM,5795338
2021-W12,1109,,0,0,0,EL,10718565,EL,1_Age<60,AZ,5795338
2021-W12,26945,,0,0,0,EL,10718565,EL,ALL,AZ,8864187
2021-W12,33,,11275,0,58800,EL,10718565,EL,ALL,MOD,8864187
2021-W12,31263,,30417,0,142740,EL,10718565,EL,ALL,COM,8864187
2021-W12,130,,137,0,142740,EL,10718565,EL,Age18_24,COM,782452
2021-W12,110,,0,0,0,EL,10718565,EL,Age18_24,AZ,782452
2021-W12,0,,14,0,58800,EL,10718565,EL,Age18_24,MOD,782452
2021-W12,2661,,3032,0,142740,EL,10718565,EL,Age25_49,COM,3497414
2021-W12,823,,0,0,0,EL,10718565,EL,Age25_49,AZ,3497414
2021-W12,29,,218,0,58800,EL,10718565,EL,Age25_49,MOD,3497414
2021-W12,176,,0,0,0,EL,10718565,EL,Age50_59,AZ,1515472
2021-W12,1300,,1260,0,142740,EL,10718565,EL,Age50_59,COM,1515472
2021-W12,2,,57,0,58800,EL,10718565,EL,Age50_59,MOD,1515472
2021-W12,21184,,0,0,0,EL,10718565,EL,Age60_69,AZ,1291651
2021-W12,1030,,506,0,142740,EL,10718565,EL,Age60_69,COM,1291651
2021-W12,1,,15,0,58800,EL,10718565,EL,Age60_69,MOD,1291651
2021-W12,1,,10421,0,58800,EL,10718565,EL,Age70_79,MOD,1003958
2021-W12,2118,,0,0,0,EL,10718565,EL,Age70_79,AZ,1003958
2021-W12,16532,,7251,0,142740,EL,10718565,EL,Age70_79,COM,1003958
2021-W12,9593,,18230,0,142740,EL,10718565,EL,Age80+,COM,773240
2021-W12,0,,550,0,58800,EL,10718565,EL,Age80+,MOD,773240
2021-W12,2534,,0,0,0,EL,10718565,EL,Age80+,AZ,773240
2021-W12,0,,0,0,58800,EL,10718565,EL,AgeUNK,MOD,
2021-W12,17,,1,0,142740,EL,10718565,EL,AgeUNK,COM,
2021-W12,0,,0,0,0,EL,10718565,EL,AgeUNK,AZ,
2021-W12,1848,,2347,0,142740,EL,10718565,EL,HCW,COM,247243
2021-W12,4,,146,0,58800,EL,10718565,EL,HCW,MOD,247243
2021-W12,264,,0,0,0,EL,10718565,EL,HCW,AZ,247243
2020-W53,55169,227,0,0,,ES,47332614,ES,1_Age60+,COM,12186161
2020-W53,41244,381,0,0,,ES,47332614,ES,1_Age<60,COM,26820697
2020-W53,96413,608,0,0,382200,ES,47332614,ES,ALL,COM,39006858
2020-W53,0,0,0,0,,ES,47332614,ES,AgeUNK,MOD,
2020-W53,0,0,0,0,,ES,47332614,ES,AgeUNK,COM,
2020-W53,43136,329,0,0,,ES,47332614,ES,HCW,COM,1920000
2020-W53,51910,175,0,0,,ES,47332614,ES,LTCF,COM,388432
2021-W01,143993,343,0,0,,ES,47332614,ES,1_Age60+,COM,12186161
2021-W01,177424,888,0,0,,ES,47332614,ES,1_Age<60,COM,26820697
2021-W01,321417,1231,0,0,367575,ES,47332614,ES,ALL,COM,39006858
2021-W01,0,0,0,0,,ES,47332614,ES,AgeUNK,COM,
2021-W01,0,0,0,0,,ES,47332614,ES,AgeUNK,MOD,
2021-W01,183128,595,0,0,,ES,47332614,ES,HCW,COM,1920000
2021-W01,135092,293,0,0,,ES,47332614,ES,LTCF,COM,388432
2021-W02,1373,1,0,0,,ES,47332614,ES,1_Age60+,MOD,12186161
2021-W02,135810,322,1464,0,,ES,47332614,ES,1_Age60+,COM,12186161
2021-W02,5831,6,0,0,,ES,47332614,ES,1_Age<60,MOD,26820697
2021-W02,359892,880,559,0,,ES,47332614,ES,1_Age<60,COM,26820697
2021-W02,7204,7,0,0,35700,ES,47332614,ES,ALL,MOD,39006858
2021-W02,495702,1202,2023,0,306150,ES,47332614,ES,ALL,COM,39006858
2021-W02,0,0,0,0,,ES,47332614,ES,AgeUNK,MOD,
2021-W02,0,0,0,0,,ES,47332614,ES,AgeUNK,COM,
2021-W02,6947,7,0,0,,ES,47332614,ES,HCW,MOD,1920000
2021-W02,389177,662,592,0,,ES,47332614,ES,HCW,COM,1920000
2021-W02,253,0,0,0,,ES,47332614,ES,LTCF,MOD,388432
2021-W02,100019,270,1422,0,,ES,47332614,ES,LTCF,COM,388432
2021-W03,54595,164,48986,0,,ES,47332614,ES,1_Age60+,COM,12186161
2021-W03,2374,1,0,0,,ES,47332614,ES,1_Age60+,MOD,12186161
2021-W03,15877,1,0,0,,ES,47332614,ES,1_Age<60,MOD,26820697
2021-W03,178556,721,38186,0,,ES,47332614,ES,1_Age<60,COM,26820697
2021-W03,18251,2,0,0,,ES,47332614,ES,ALL,MOD,39006858
2021-W03,233151,885,87172,0,205725,ES,47332614,ES,ALL,COM,39006858
2021-W03,0,0,0,0,,ES,47332614,ES,AgeUNK,MOD,
2021-W03,0,0,0,0,,ES,47332614,ES,AgeUNK,COM,
2021-W03,17897,0,0,0,,ES,47332614,ES,HCW,MOD,1920000
2021-W03,195678,602,39760,0,,ES,47332614,ES,HCW,COM,1920000
2021-W03,33875,110,46217,0,,ES,47332614,ES,LTCF,COM,388432
2021-W03,95,0,0,0,,ES,47332614,ES,LTCF,MOD,388432
2021-W04,433,1,0,0,,ES,47332614,ES,1_Age60+,MOD,12186161
2021-W04,20084,120,129915,0,,ES,47332614,ES,1_Age60+,COM,12186161
2021-W04,3373,1,0,0,,ES,47332614,ES,1_Age<60,MOD,26820697
2021-W04,63064,383,155368,0,,ES,47332614,ES,1_Age<60,COM,26820697
2021-W04,3806,2,0,0,,ES,47332614,ES,ALL,MOD,39006858
2021-W04,83148,503,285283,0,422370,ES,47332614,ES,ALL,COM,39006858
2021-W04,0,0,0,0,,ES,47332614,ES,AgeUNK,COM,
2021-W04,0,0,0,0,,ES,47332614,ES,AgeUNK,MOD,
2021-W04,66912,310,160793,0,,ES,47332614,ES,HCW,COM,1920000
2021-W04,3644,1,0,0,,ES,47332614,ES,HCW,MOD,1920000
2021-W04,13644,82,122060,0,,ES,47332614,ES,LTCF,COM,388432
2021-W04,5,0,0,0,,ES,47332614,ES,LTCF,MOD,388432
2021-W05,2616,0,0,0,,ES,47332614,ES,1_Age60+,MOD,12186161
2021-W05,15565,75,124057,0,,ES,47332614,ES,1_Age60+,COM,12186161
2021-W05,17394,12,0,0,,ES,47332614,ES,1_Age<60,MOD,26820697
2021-W05,37735,174,316909,0,,ES,47332614,ES,1_Age<60,COM,26820697
2021-W05,20010,12,0,0,156300,ES,47332614,ES,ALL,MOD,39006858
2021-W05,53300,249,440966,0,400140,ES,47332614,ES,ALL,COM,39006858
2021-W05,0,0,0,0,,ES,47332614,ES,AgeUNK,MOD,
2021-W05,0,0,0,0,,ES,47332614,ES,AgeUNK,COM,
2021-W05,19340,12,0,0,,ES,47332614,ES,HCW,MOD,1920000
2021-W05,38121,151,341100,0,,ES,47332614,ES,HCW,COM,1920000
2021-W05,9396,89,94078,0,,ES,47332614,ES,LTCF,COM,388432
2021-W05,520,0,0,0,,ES,47332614,ES,LTCF,MOD,388432
2021-W06,5696,1,1238,0,,ES,47332614,ES,1_Age60+,MOD,12186161
2021-W06,33222,29,64368,0,,ES,47332614,ES,1_Age60+,COM,12186161
2021-W06,34556,16,0,0,,ES,47332614,ES,1_Age<60,AZ,26820697
2021-W06,36637,11,5037,0,,ES,47332614,ES,1_Age<60,MOD,26820697
2021-W06,80276,142,212558,0,,ES,47332614,ES,1_Age<60,COM,26820697
2021-W06,42333,12,6275,0,,ES,47332614,ES,ALL,MOD,39006858
2021-W06,34530,16,0,0,292500,ES,47332614,ES,ALL,AZ,39006858
2021-W06,113498,171,276926,0,400140,ES,47332614,ES,ALL,COM,39006858
2021-W06,0,0,0,0,,ES,47332614,ES,AgeUNK,MOD,
2021-W06,0,0,0,0,,ES,47332614,ES,AgeUNK,AZ,
2021-W06,0,0,0,0,,ES,47332614,ES,AgeUNK,COM,
2021-W06,15501,16,0,0,,ES,47332614,ES,HCW,AZ,1920000
2021-W06,86520,137,233818,0,,ES,47332614,ES,HCW,COM,1920000
2021-W06,42056,12,6090,0,,ES,47332614,ES,HCW,MOD,1920000
2021-W06,10008,9,39270,0,,ES,47332614,ES,LTCF,COM,388432
2021-W06,2,0,0,0,,ES,47332614,ES,LTCF,AZ,388432
2021-W06,84,0,181,0,,ES,47332614,ES,LTCF,MOD,388432
2021-W07,180215,178,24513,0,,ES,47332614,ES,1_Age60+,COM,12186161
2021-W07,3425,0,2209,0,,ES,47332614,ES,1_Age60+,MOD,12186161
2021-W07,102818,432,73599,0,,ES,47332614,ES,1_Age<60,COM,26820697
2021-W07,19876,4,13550,0,,ES,47332614,ES,1_Age<60,MOD,26820697
2021-W07,97698,21,0,0,,ES,47332614,ES,1_Age<60,AZ,26820697
2021-W07,23301,4,15759,0,,ES,47332614,ES,ALL,MOD,39006858
2021-W07,283033,610,98112,0,483210,ES,47332614,ES,ALL,COM,39006858
2021-W07,97611,21,0,0,396800,ES,47332614,ES,ALL,AZ,39006858
2021-W07,0,0,0,0,,ES,47332614,ES,AgeUNK,MOD,
2021-W07,0,0,0,0,,ES,47332614,ES,AgeUNK,COM,
2021-W07,0,0,0,0,,ES,47332614,ES,AgeUNK,AZ,
2021-W07,22339,2,15413,0,,ES,47332614,ES,HCW,MOD,1920000
2021-W07,111133,440,78044,0,,ES,47332614,ES,HCW,COM,1920000
2021-W07,63581,10,0,0,,ES,47332614,ES,HCW,AZ,1920000
2021-W07,11,0,144,0,,ES,47332614,ES,LTCF,MOD,388432
2021-W07,10731,55,17222,0,,ES,47332614,ES,LTCF,COM,388432
2021-W07,474,9,0,0,,ES,47332614,ES,LTCF,AZ,388432
2021-W08,2831,4,389,0,,ES,47332614,ES,1_Age60+,MOD,12186161
2021-W08,361548,297,17396,0,,ES,47332614,ES,1_Age60+,COM,12186161
2021-W08,243968,177,0,0,,ES,47332614,ES,1_Age<60,AZ,26820697
2021-W08,83078,697,39797,0,,ES,47332614,ES,1_Age<60,COM,26820697
2021-W08,7326,1,3132,0,,ES,47332614,ES,1_Age<60,MOD,26820697
2021-W08,243734,176,0,0,,ES,47332614,ES,ALL,AZ,39006858
2021-W08,444626,994,57193,0,496080,ES,47332614,ES,ALL,COM,39006858
2021-W08,10157,5,3521,0,195600,ES,47332614,ES,ALL,MOD,39006858
2021-W08,0,0,0,0,,ES,47332614,ES,AgeUNK,AZ,
2021-W08,0,0,0,0,,ES,47332614,ES,AgeUNK,COM,
2021-W08,0,0,0,0,,ES,47332614,ES,AgeUNK,MOD,
2021-W08,7771,5,3445,0,,ES,47332614,ES,HCW,MOD,1920000
2021-W08,56067,34,0,0,,ES,47332614,ES,HCW,AZ,1920000
2021-W08,87938,574,40224,0,,ES,47332614,ES,HCW,COM,1920000
2021-W08,7291,37,11425,0,,ES,47332614,ES,LTCF,COM,388432
2021-W08,63,0,14,0,,ES,47332614,ES,LTCF,MOD,388432
2021-W08,2138,16,0,0,,ES,47332614,ES,LTCF,AZ,388432
2021-W09,401612,682,32161,0,,ES,47332614,ES,1_Age60+,COM,12186161
2021-W09,20480,0,2488,0,,ES,47332614,ES,1_Age60+,MOD,12186161
2021-W09,291789,174,0,0,,ES,47332614,ES,1_Age<60,AZ,26820697
2021-W09,47484,186,76672,0,,ES,47332614,ES,1_Age<60,COM,26820697
2021-W09,6273,13,17067,0,,ES,47332614,ES,1_Age<60,MOD,26820697
2021-W09,26753,13,19555,0,,ES,47332614,ES,ALL,MOD,39006858
2021-W09,449096,868,108833,0,520650,ES,47332614,ES,ALL,COM,39006858
2021-W09,291575,169,0,0,367200,ES,47332614,ES,ALL,AZ,39006858
2021-W09,0,0,0,0,,ES,47332614,ES,AgeUNK,AZ,
2021-W09,0,0,0,0,,ES,47332614,ES,AgeUNK,MOD,
2021-W09,0,0,0,0,,ES,47332614,ES,AgeUNK,COM,
2021-W09,66383,33,0,0,,ES,47332614,ES,HCW,AZ,1920000
2021-W09,53380,209,82489,0,,ES,47332614,ES,HCW,COM,1920000
2021-W09,6346,11,18834,0,,ES,47332614,ES,HCW,MOD,1920000
2021-W09,5807,6,10479,0,,ES,47332614,ES,LTCF,COM,388432
2021-W09,2078,8,0,0,,ES,47332614,ES,LTCF,AZ,388432
2021-W09,217,0,436,0,,ES,47332614,ES,LTCF,MOD,388432
2021-W10,271729,487,172556,0,,ES,47332614,ES,1_Age60+,COM,12186161
2021-W10,8948,2,5508,0,,ES,47332614,ES,1_Age60+,MOD,12186161
2021-W10,6706,6,34881,0,,ES,47332614,ES,1_Age<60,MOD,26820697
2021-W10,294905,339,8,0,,ES,47332614,ES,1_Age<60,AZ,26820697
2021-W10,19845,207,95318,0,,ES,47332614,ES,1_Age<60,COM,26820697
2021-W10,15654,8,40389,0,,ES,47332614,ES,ALL,MOD,39006858
2021-W10,291574,694,267874,0,540540,ES,47332614,ES,ALL,COM,39006858
2021-W10,294610,336,8,0,530700,ES,47332614,ES,ALL,AZ,39006858
2021-W10,0,0,0,0,,ES,47332614,ES,AgeUNK,MOD,
2021-W10,0,0,0,0,,ES,47332614,ES,AgeUNK,AZ,
2021-W10,0,0,0,0,,ES,47332614,ES,AgeUNK,COM,
2021-W10,22078,106,103816,0,,ES,47332614,ES,HCW,COM,1920000
2021-W10,6709,7,40093,0,,ES,47332614,ES,HCW,MOD,1920000
2021-W10,70041,63,6,0,,ES,47332614,ES,HCW,AZ,1920000
2021-W10,847,1,0,0,,ES,47332614,ES,LTCF,AZ,388432
2021-W10,4851,6,9645,0,,ES,47332614,ES,LTCF,COM,388432
2021-W10,111,0,143,0,,ES,47332614,ES,LTCF,MOD,388432
2021-W11,139758,563,326184,0,,ES,47332614,ES,1_Age60+,COM,12186161
2021-W11,52597,47,3454,0,,ES,47332614,ES,1_Age60+,MOD,12186161
2021-W11,35499,167,25,0,,ES,47332614,ES,1_Age<60,AZ,26820697
2021-W11,10177,77,83344,0,,ES,47332614,ES,1_Age<60,COM,26820697
2021-W11,10127,17,19658,0,,ES,47332614,ES,1_Age<60,MOD,26820697
2021-W11,62724,64,23112,0,262800,ES,47332614,ES,ALL,MOD,39006858
2021-W11,35471,166,25,0,226900,ES,47332614,ES,ALL,AZ,39006858
2021-W11,149935,640,409528,0,539370,ES,47332614,ES,ALL,COM,39006858
2021-W11,0,0,0,0,,ES,47332614,ES,AgeUNK,MOD,
2021-W11,0,0,0,0,,ES,47332614,ES,AgeUNK,COM,
2021-W11,0,0,0,0,,ES,47332614,ES,AgeUNK,AZ,
2021-W11,10504,22,22226,0,,ES,47332614,ES,HCW,MOD,1920000
2021-W11,10986,57,13,0,,ES,47332614,ES,HCW,AZ,1920000
2021-W11,11046,79,88719,0,,ES,47332614,ES,HCW,COM,1920000
2021-W11,2675,4,7652,0,,ES,47332614,ES,LTCF,COM,388432
2021-W11,89,0,0,0,,ES,47332614,ES,LTCF,AZ,388432
2021-W11,204,0,11,0,,ES,47332614,ES,LTCF,MOD,388432
2021-W12,111713,458,216962,0,,ES,47332614,ES,1_Age60+,COM,12186161
2021-W12,51664,22,1414,0,,ES,47332614,ES,1_Age60+,MOD,12186161
2021-W12,32985,262,2,0,,ES,47332614,ES,1_Age<60,AZ,26820697
2021-W12,7640,185,26754,0,,ES,47332614,ES,1_Age<60,COM,26820697
2021-W12,5267,2,5234,0,,ES,47332614,ES,1_Age<60,MOD,26820697
2021-W12,56931,24,6648,0,,ES,47332614,ES,ALL,MOD,39006858
2021-W12,119353,643,243716,0,704730,ES,47332614,ES,ALL,COM,39006858
2021-W12,29297,262,1,0,133100,ES,47332614,ES,ALL,AZ,39006858
2021-W12,0,0,0,0,,ES,47332614,ES,AgeUNK,MOD,
2021-W12,0,0,0,0,,ES,47332614,ES,AgeUNK,COM,
2021-W12,0,0,0,0,,ES,47332614,ES,AgeUNK,AZ,
2021-W12,4289,2,5624,0,,ES,47332614,ES,HCW,MOD,1920000
2021-W12,9536,206,29862,0,,ES,47332614,ES,HCW,COM,1920000
2021-W12,10097,5,1,0,,ES,47332614,ES,HCW,AZ,1920000
2021-W12,148,0,49,0,,ES,47332614,ES,LTCF,MOD,388432
2021-W12,1829,1,3447,0,,ES,47332614,ES,LTCF,COM,388432
2021-W12,182,0,0,0,,ES,47332614,ES,LTCF,AZ,388432
2020-W52,0,,0,0,,FI1D,5525292,FI,ALL,UNK,1030639
2020-W52,0,,0,0,,FI1D,5525292,FI,ALL,MOD,1030639
2020-W52,0,,0,0,,FI1B,5525292,FI,ALL,UNK,1358542
2020-W52,0,,0,0,,FI20,5525292,FI,ALL,COM,23974
2020-W52,0,,0,0,,FI20,5525292,FI,ALL,AZ,23974
2020-W52,0,,0,0,,FI1B,5525292,FI,ALL,MOD,1358542
2020-W52,24,,0,0,,FI1B,5525292,FI,ALL,COM,1358542
2020-W52,0,,0,0,,FI1B,5525292,FI,ALL,AZ,1358542
2020-W52,0,,0,0,,FI19,5525292,FI,ALL,UNK,1115634
2020-W52,0,,0,0,,FI19,5525292,FI,ALL,MOD,1115634
